dataset_family_x,classname,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,defects,dataset_family_y,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,repo_metrics_available
aeeem,org::apache::lucene::index::StoredFieldsWriter,8,2,1,7,55,0,6,1,116.0,11.0,15,0,1,6.0,5,41.0,22.0,1,0,0,0,0,1,aeeem,org::apache::lucene::index::StoredFieldsWriter,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::xmlparser::CorePlusExtensionsParser,8,2,0,8,0,0,0,5,11.0,1.0,15,0,1,0.0,0,9.0,1.0,0,0,0,0,0,0,aeeem,org::apache::lucene::xmlparser::CorePlusExtensionsParser,37.0,5,1,0,136.571,42.0,5.0,0,21.0,8.4,3.0,1.0,18.0,7.4,73.9796,0,0,0,0,0,5.87959,0.0479768,0.016575,0.161808,0.0306611,True
aeeem,org::apache::lucene::index::RawPostingList,0,1,0,0,0,1,4,0,0.0,0.0,9,0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::RawPostingList,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::ReadTask,12,2,2,10,120,4,0,2,116.0,16.0,39,0,0,0.0,11,69.0,31.0,1,0,0,0,0,1,aeeem,org::apache::lucene::benchmark::byTask::tasks::ReadTask,115.0,7,3,1,90.5714,312.0,197.0,0,144.0,44.5714,144.0,28.1429,75.0,16.4286,30.6049,3,3,0,0,0,5.76219,0.111712,0.0660038,0.275178,0.131628,True
aeeem,org::apache::lucene::benchmark::byTask::feeds::SimpleDocMaker,5,2,1,4,6,1,2,11,18.0,4.0,33,1,1,0.0,2,10.0,6.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::feeds::SimpleDocMaker,-153.0,6,3,1,90.5714,105.0,258.0,0,69.0,17.5,166.0,43.0,4.0,-25.5,13.0667,3,3,0,0,0,4.90018,0.174915,0.0121122,0.132328,0.00991837,True
aeeem,org::apache::lucene::store::NIOFSDirectory,2,3,0,2,1,0,0,3,6.0,2.0,29,0,0,0.0,1,6.0,2.0,2,0,0,0,0,1,aeeem,org::apache::lucene::store::NIOFSDirectory,0.0,1,1,0,5.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.25985,0.000772812,0.0364986,0.101967,0.0980091,True
aeeem,org::apache::lucene::index::FreqProxTermsWriterPerField,7,2,2,5,55,0,7,0,96.0,11.0,15,0,0,7.0,3,25.0,22.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::FreqProxTermsWriterPerField,28.0,2,1,0,11.7143,50.0,22.0,1,49.0,25.0,21.0,11.0,28.0,14.0,2.52,2,2,0,0,0,1.54522,0.0242349,0.0273145,0.0891453,0.0962259,True
aeeem,org::apache::lucene::demo::IndexHTML,10,1,0,10,3,0,4,0,88.0,3.0,9,4,2,0.0,1,53.0,23.0,0,0,0,0,0,0,aeeem,org::apache::lucene::demo::IndexHTML,-34.0,11,6,2,349.571,87.0,121.0,0,46.0,7.90909,51.0,11.0,3.0,-3.09091,164.714,1,1,0,0,0,6.17458,0.216048,0.0138113,0.15911,0.0205534,True
aeeem,org::apache::lucene::analysis::nl::DutchStemFilter,5,3,1,4,10,0,2,1,33.0,5.0,16,2,0,0.0,5,13.0,12.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::nl::DutchStemFilter,0.0,3,2,0,239.143,3.0,3.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.238095,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::index::IndexFileDeleter,17,1,5,12,91,0,11,0,319.0,14.0,9,9,4,2.0,4,130.0,66.0,3,0,0,0,0,1,aeeem,org::apache::lucene::index::IndexFileDeleter,436.0,23,4,2,98.7143,792.0,356.0,1,405.0,34.4348,203.0,15.4783,202.0,18.9565,25.8036,20,20,0,0,0,18.3422,0.377512,0.114049,0.642115,0.303306,True
aeeem,org::tartarus::snowball::ext::KpStemmer,1,2,0,1,153,0,19,6,2032.0,18.0,35,19,17,0.0,1,259.0,351.0,0,0,0,0,0,0,aeeem,org::tartarus::snowball::ext::KpStemmer,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792,True
aeeem,lucli::Lucli,12,1,0,12,78,0,19,0,188.0,13.0,9,0,11,4.0,2,80.0,40.0,0,0,0,0,0,0,aeeem,lucli::Lucli,0.0,4,2,2,251.857,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,17.8571,0,0,0,0,0,1.43177,0.0129918,0.00146826,0.0312605,9.22005e-06,True
aeeem,org::apache::lucene::analysis::ar::ArabicStemmer,2,1,1,1,28,0,13,0,53.0,8.0,9,0,0,0.0,4,16.0,21.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::ar::ArabicStemmer,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::index::DocFieldProcessorPerField,3,1,1,2,1,0,6,0,7.0,2.0,9,0,0,6.0,2,4.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::DocFieldProcessorPerField,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::analysis::LetterTokenizer,3,4,2,1,1,2,0,1,6.0,2.0,21,0,0,0.0,1,3.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::LetterTokenizer,-74.0,5,3,1,368.143,28.0,102.0,0,13.0,5.6,51.0,20.4,1.0,-14.8,124.041,0,0,0,0,0,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,True
aeeem,org::apache::lucene::queryParser::surround::query::SimpleTerm,9,2,3,6,66,3,1,1,56.0,12.0,32,1,0,0.0,10,31.0,14.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::surround::query::SimpleTerm,3.0,3,3,0,170.143,13.0,10.0,0,6.0,4.33333,5.0,3.33333,2.0,1.0,108.923,1,1,0,0,0,3.9126,0.0131323,0.0563791,0.210955,0.108084,True
aeeem,org::apache::lucene::search::SortComparator,4,2,1,3,3,0,0,0,19.0,3.0,19,0,0,0.0,2,6.0,1.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::SortComparator,14.0,5,4,0,229.0,22.0,8.0,0,18.0,4.4,4.0,1.6,17.0,2.8,135.37,1,1,0,0,0,2.1402,0.0158288,0.00623405,0.0604822,0.00782807,True
aeeem,org::apache::lucene::analysis::th::ThaiWordFilter,6,3,1,5,1,0,2,1,39.0,2.0,16,2,0,0.0,2,25.0,8.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::th::ThaiWordFilter,6.0,3,3,0,122.286,19.0,13.0,0,18.0,6.33333,11.0,4.33333,7.0,2.0,109.218,3,3,0,0,0,3.67948,0.012444,0.0851327,0.265063,0.206437,True
aeeem,org::apache::lucene::index::CompoundFileReader,8,2,4,4,91,0,5,2,97.0,14.0,27,5,0,0.0,14,41.0,23.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::CompoundFileReader,21.0,22,9,4,262.857,307.0,286.0,0,110.0,13.9545,78.0,13.0,82.0,0.954545,60.0861,4,4,0,0,0,8.43595,0.408934,0.0288185,0.240385,0.0637452,True
aeeem,org::apache::lucene::store::RAMDirectory,26,2,19,7,66,2,3,2,114.0,12.0,36,1,0,2.0,12,55.0,22.0,3,0,0,0,0,1,aeeem,org::apache::lucene::store::RAMDirectory,20.0,37,11,8,368.143,393.0,373.0,0,112.0,10.6216,95.0,10.0811,65.0,0.54054,174.639,19,19,0,0,0,14.0755,0.203273,0.0409222,0.387802,0.0687205,True
aeeem,org::apache::lucene::index::memory::AnalyzerUtil,10,1,0,10,55,0,2,0,237.0,11.0,9,2,3,0.0,8,63.0,32.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::memory::AnalyzerUtil,69.0,20,4,0,148.571,651.0,582.0,0,335.0,32.55,335.0,29.1,161.0,3.45,41.2012,2,2,0,0,0,8.26847,0.408332,0.0926648,0.376457,0.208128,True
aeeem,org::apache::lucene::analysis::br::BrazilianStemFilter,5,3,1,4,1,0,2,1,21.0,2.0,16,2,0,0.0,2,8.0,7.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::br::BrazilianStemFilter,0.0,8,3,1,250.143,8.0,8.0,0,1.0,1.0,1.0,1.0,0.0,0.0,15.6071,0,0,0,0,0,1.25878,0.00762692,0.0013038,0.0275436,8.92963e-06,True
aeeem,org::apache::lucene::index::CorruptIndexException,5,1,5,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::CorruptIndexException,0.0,1,1,0,85.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.09884,0.00126433,0.00252752,0.0291281,0.00157239,True
aeeem,org::apache::lucene::search::QueryTermVector,8,1,1,7,36,0,2,0,81.0,9.0,15,2,1,0.0,8,47.0,20.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::QueryTermVector,-74.0,7,4,1,241.714,32.0,106.0,0,13.0,4.57143,51.0,15.1429,4.0,-10.5714,116.821,1,1,0,0,0,3.05437,0.0118909,0.0347885,0.136055,0.100458,True
aeeem,org::apache::lucene::store::SimpleFSLockFactory,3,2,1,2,6,0,1,1,24.0,4.0,13,1,0,0.0,3,12.0,9.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::SimpleFSLockFactory,26.0,9,3,2,110.143,85.0,59.0,0,26.0,9.44444,18.0,6.55556,22.0,2.88889,31.8992,7,7,0,0,0,10.3263,0.10637,0.0293917,0.287547,0.0455709,True
aeeem,org::apache::lucene::demo::html::Entities,6,1,2,4,3,0,2,0,44.0,3.0,9,0,0,0.0,1,26.0,13.0,0,0,0,0,0,0,aeeem,org::apache::lucene::demo::html::Entities,-36.0,5,5,0,349.571,22.0,58.0,0,11.0,4.4,49.0,11.6,1.0,-7.2,176.571,1,1,0,0,0,2.88097,0.00638699,0.0551741,0.187772,0.108062,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::OpenReaderTask,2,2,0,2,1,0,0,2,9.0,2.0,39,0,0,0.0,2,6.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::OpenReaderTask,0.0,3,2,0,90.5714,44.0,44.0,0,42.0,14.6667,42.0,14.6667,0.0,0.0,10.9903,1,1,0,0,0,3.28866,0.0135264,0.00774168,0.0876976,0.00527147,True
aeeem,org::apache::lucene::benchmark::byTask::PerfRunData,48,1,37,12,153,0,11,0,132.0,18.0,9,11,0,0.0,18,63.0,27.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::PerfRunData,42.0,14,4,1,90.5714,297.0,255.0,0,210.0,21.2143,210.0,18.2143,12.0,3.0,13.7379,8,8,0,0,0,11.2928,0.118556,0.0480877,0.351652,0.114231,True
aeeem,org::apache::lucene::search::RangeFilter,6,2,1,5,36,0,7,0,59.0,9.0,21,7,1,0.0,8,28.0,29.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::RangeFilter,163.0,8,6,0,202.143,239.0,76.0,0,126.0,29.875,54.0,9.5,72.0,20.375,160.397,4,4,0,0,0,8.49681,0.185602,0.0972412,0.392917,0.227999,True
aeeem,org::apache::lucene::index::ByteBlockPool,6,1,4,2,10,0,10,0,77.0,5.0,9,2,0,5.0,5,12.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::ByteBlockPool,5.0,3,1,0,30.0,16.0,11.0,1,11.0,5.33333,6.0,3.66667,5.0,1.66667,11.0536,3,3,0,0,0,2.57416,0.016761,0.0270383,0.11388,0.103861,True
aeeem,org::apache::lucene::analysis::CharArraySet,5,1,1,4,45,0,4,0,98.0,10.0,0,4,4,0.0,6,34.0,32.0,1,0,0,0,0,1,aeeem,org::apache::lucene::analysis::CharArraySet,139.0,5,2,1,60.7143,219.0,80.0,0,206.0,43.8,68.0,16.0,138.0,27.8,14.4279,4,4,0,0,0,4.10964,0.196315,0.0171903,0.129112,0.0424604,True
aeeem,org::apache::lucene::index::NormsWriterPerThread,2,2,1,1,15,0,2,0,13.0,6.0,13,0,0,2.0,1,7.0,6.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::NormsWriterPerThread,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::index::DocFieldProcessor,3,2,0,3,15,0,3,0,37.0,6.0,14,0,0,3.0,6,22.0,7.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::DocFieldProcessor,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::xmlparser::builders::SpanQueryBuilderFactory,3,2,1,2,6,0,1,0,14.0,4.0,11,0,0,1.0,4,11.0,4.0,0,0,0,0,0,0,aeeem,org::apache::lucene::xmlparser::builders::SpanQueryBuilderFactory,13.0,3,2,0,136.571,18.0,5.0,0,16.0,6.0,3.0,1.66667,15.0,4.33333,49.9444,1,1,0,0,0,3.66829,0.0219196,0.0564034,0.206585,0.108521,True
aeeem,org::apache::lucene::index::TermsHashPerField,15,2,6,10,136,0,22,0,388.0,17.0,13,7,2,15.0,6,60.0,84.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::TermsHashPerField,1.0,2,1,0,11.7143,4.0,3.0,1,3.0,2.0,2.0,1.5,1.0,0.5,1.92857,2,2,0,0,0,1.54522,0.00172271,0.0273145,0.0891453,0.0962259,True
aeeem,org::apache::lucene::search::ConjunctionScorer,5,3,1,4,28,0,5,0,78.0,8.0,17,5,2,0.0,6,25.0,17.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::ConjunctionScorer,-29.0,11,5,2,246.857,174.0,203.0,0,68.0,15.8182,81.0,18.4545,11.0,-2.63636,137.312,2,2,0,0,0,6.52069,0.44398,0.0180491,0.177842,0.0343981,True
aeeem,org::apache::lucene::index::FormatPostingsFieldsConsumer,2,1,2,0,1,1,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::FormatPostingsFieldsConsumer,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::search::MultiPhraseQuery,21,2,12,10,105,0,4,0,140.0,15.0,39,4,3,0.0,11,75.0,42.0,1,0,0,0,0,1,aeeem,org::apache::lucene::search::MultiPhraseQuery,45.0,13,6,3,208.429,96.0,51.0,0,20.0,7.38462,18.0,3.92308,20.0,3.46154,63.8229,6,6,0,0,0,14.6136,0.325199,0.12129,3.6437,0.2146,True
aeeem,org::apache::lucene::index::FieldNormModifier,11,1,1,10,3,0,2,0,86.0,3.0,9,2,0,0.0,3,46.0,18.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::FieldNormModifier,0.0,4,3,0,94.0,7.0,7.0,0,5.0,1.75,3.0,1.75,2.0,0.0,26.2857,3,3,0,0,0,4.63934,0.0116243,0.0882686,0.293469,0.209899,True
aeeem,org::apache::lucene::analysis::nl::WordlistLoader,3,1,0,3,3,0,0,0,51.0,3.0,9,0,1,0.0,2,19.0,9.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::nl::WordlistLoader,0.0,2,2,0,239.143,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.142857,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::util::BitUtil,1,1,1,0,55,0,1,0,686.0,11.0,9,0,0,0.0,11,36.0,42.0,0,0,0,0,0,0,aeeem,org::apache::lucene::util::BitUtil,0.0,1,1,0,35.5714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.17515,0.000669115,0.00634538,0.0402517,0.0203787,True
aeeem,org::apache::lucene::analysis::miscellaneous::SingleTokenTokenStream,4,2,4,0,10,0,2,0,21.0,5.0,13,2,0,0.0,5,9.0,6.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::miscellaneous::SingleTokenTokenStream,3.0,2,2,0,14.0,9.0,6.0,0,8.0,4.5,5.0,3.0,3.0,1.5,6.22222,2,2,0,0,0,2.35699,0.00894951,0.0440601,0.140911,0.148302,True
aeeem,org::apache::lucene::search::spell::LevensteinDistance,2,1,1,1,1,0,0,0,71.0,2.0,10,0,0,0.0,2,7.0,8.0,1,0,0,0,0,1,aeeem,org::apache::lucene::search::spell::LevensteinDistance,0.0,2,2,0,16.0,3.0,3.0,0,2.0,1.5,2.0,1.5,0.0,0.0,0.047619,1,1,0,0,0,0.938338,0.0145218,0.0111861,0.0440916,0.0447485,True
aeeem,org::apache::lucene::analysis::miscellaneous::EmptyTokenStream,2,2,2,0,1,0,0,0,4.0,2.0,13,0,0,0.0,2,2.0,1.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::miscellaneous::EmptyTokenStream,-10.0,2,2,0,14.0,3.0,13.0,0,2.0,1.5,12.0,6.5,0.0,-5.0,4.66667,2,2,0,0,0,2.35699,0.00934848,0.0440601,0.140911,0.148302,True
aeeem,org::apache::lucene::util::ToStringUtils,18,1,17,1,0,0,0,0,5.0,1.0,9,0,0,0.0,1,2.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::util::ToStringUtils,3.0,4,4,0,153.571,9.0,6.0,0,6.0,2.25,5.0,1.5,2.0,0.75,54.3492,1,1,0,0,0,4.57123,0.0114461,0.00909305,0.115984,0.0055316,True
aeeem,org::apache::lucene::index::FreqProxFieldMergeState,4,1,1,3,3,0,12,0,56.0,3.0,9,2,0,10.0,2,10.0,10.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::FreqProxFieldMergeState,8.0,2,1,0,11.7143,17.0,9.0,1,16.0,8.5,8.0,4.5,8.0,4.0,2.42017,2,2,0,0,0,1.54522,0.00830319,0.0273145,0.0891453,0.0962259,True
aeeem,org::apache::lucene::store::instantiated::InstantiatedTermDocumentInformation,9,1,9,0,45,0,9,0,33.0,10.0,18,6,0,0.0,6,10.0,10.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::instantiated::InstantiatedTermDocumentInformation,0.0,1,1,0,29.8571,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.60098,0.00038181,0.00388466,0.0219358,0.0141336,True
aeeem,org::apache::lucene::analysis::WhitespaceAnalyzer,74,2,71,3,3,0,0,0,12.0,3.0,15,0,0,0.0,3,8.0,3.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::WhitespaceAnalyzer,-26.0,5,3,0,349.857,32.0,58.0,0,13.0,6.4,51.0,11.6,11.0,-5.2,193.83,1,1,0,0,0,2.82217,0.0115276,0.00699591,0.0760623,0.0067478,True
aeeem,org::apache::lucene::search::SpanQueryFilter,7,3,1,6,21,0,1,0,40.0,7.0,22,0,0,0.0,7,24.0,10.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::SpanQueryFilter,-1.0,3,3,0,64.0,5.0,6.0,0,4.0,1.66667,4.0,2.0,0.0,-0.333333,22.7429,2,2,0,0,0,3.30197,0.00427818,0.0732474,3.31753,0.114553,True
aeeem,org::apache::lucene::store::instantiated::FieldSettings,6,1,3,3,6,0,1,0,55.0,4.0,9,1,0,0.0,0,13.0,16.0,1,0,0,0,0,1,aeeem,org::apache::lucene::store::instantiated::FieldSettings,0.0,1,1,0,14.5714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.788836,0.00158714,0.0100276,0.0382156,0.0394019,True
aeeem,org::apache::lucene::index::MultipleTermPositions,6,2,1,5,66,0,4,0,74.0,12.0,20,4,0,0.0,12,49.0,22.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::MultipleTermPositions,-95.0,12,6,1,324.857,223.0,318.0,0,160.0,18.5833,199.0,26.5,18.0,-7.91667,161.475,3,3,0,0,0,5.80413,0.263764,0.0613751,0.263233,0.112092,True
aeeem,org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter,5,4,1,4,3,0,1,10,81.0,3.0,24,1,0,0.0,2,24.0,18.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter,0.0,1,1,0,20.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474,True
aeeem,org::apache::lucene::demo::html::HTMLParserTokenManager,4,1,1,3,1275,0,18,39,1504.0,51.0,9,2,45,7.0,5,238.0,408.0,0,0,0,0,0,0,aeeem,org::apache::lucene::demo::html::HTMLParserTokenManager,275.0,4,4,1,264.857,618.0,343.0,0,431.0,154.5,176.0,85.75,255.0,68.75,23.4621,1,1,0,0,0,1.41194,0.0023938,0.0315366,0.0941817,0.099295,True
aeeem,org::apache::lucene::benchmark::byTask::utils::FileUtils,2,1,1,1,0,0,0,0,18.0,1.0,9,0,0,0.0,1,7.0,8.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::utils::FileUtils,0.0,2,2,0,90.5714,55.0,55.0,0,54.0,27.5,54.0,27.5,0.0,0.0,11.0805,0,0,0,0,0,2.58836,0.0167251,0.00607429,0.0689624,0.00411087,True
aeeem,org::apache::lucene::index::DocFieldConsumersPerField,2,2,1,1,3,0,3,0,16.0,3.0,11,0,0,3.0,3,6.0,3.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::DocFieldConsumersPerField,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::search::BooleanScorer2,10,3,1,9,105,0,8,0,147.0,15.0,17,8,8,0.0,7,72.0,36.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::BooleanScorer2,80.0,11,7,2,193.286,212.0,132.0,0,99.0,19.2727,77.0,12.0,23.0,7.27273,67.0849,5,5,0,0,0,12.9419,0.537444,0.027018,0.330283,0.02595,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetTask,0,4,0,0,1,0,0,3,6.0,2.0,64,0,0,0.0,2,2.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetTask,-9.0,6,3,1,90.5714,54.0,63.0,0,41.0,9.0,41.0,10.5,4.0,-1.5,10.6905,1,1,0,0,0,3.28866,0.0159804,0.00774168,0.0876976,0.00527147,True
aeeem,org::apache::lucene::index::NormsWriter,5,2,0,5,21,0,2,0,125.0,7.0,14,2,0,0.0,3,37.0,23.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::NormsWriter,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::benchmark::byTask::stats::Report,7,1,7,0,10,0,4,0,18.0,5.0,9,4,0,0.0,5,5.0,5.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::stats::Report,0.0,3,2,0,90.5714,65.0,65.0,0,63.0,21.6667,63.0,21.6667,0.0,0.0,11.0857,1,1,0,0,0,3.28866,0.0194204,0.00774168,0.0876976,0.00527147,True
aeeem,com::sleepycat::db::DbHandleExtractor,0,1,0,0,3,0,0,0,8.0,3.0,9,0,1,0.0,2,3.0,3.0,0,0,0,0,0,0,aeeem,com::sleepycat::db::DbHandleExtractor,0.0,1,1,0,194.143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.43177,0.0129918,0.00146826,0.0312605,9.22005e-06,True
aeeem,org::apache::lucene::index::DirectoryIndexReader,17,2,4,14,190,2,10,2,295.0,20.0,58,7,0,0.0,9,101.0,54.0,4,0,0,0,0,1,aeeem,org::apache::lucene::index::DirectoryIndexReader,209.0,10,3,0,54.8571,232.0,23.0,1,65.0,23.2,10.0,2.3,62.0,20.9,26.8972,9,9,0,0,0,9.24384,0.224015,0.105203,0.42435,0.342104,True
aeeem,org::apache::lucene::search::function::FloatFieldSource,4,3,0,4,10,0,1,0,39.0,5.0,31,1,0,0.0,5,13.0,8.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::function::FloatFieldSource,-1.0,3,2,0,70.1429,3.0,4.0,0,1.0,1.0,2.0,1.33333,0.0,-0.333333,31.3333,3,3,0,0,0,3.93677,0.00562569,0.0617223,0.227022,0.126922,True
aeeem,org::apache::lucene::search::Hit,6,1,2,4,28,0,4,0,39.0,8.0,18,4,1,0.0,6,23.0,10.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::Hit,7.0,10,6,1,180.143,43.0,36.0,0,13.0,4.3,9.0,3.6,7.0,0.7,43.7076,3,3,0,0,0,7.82654,0.129167,0.0726917,0.32827,0.158735,True
aeeem,org::apache::lucene::index::ByteSliceReader,7,2,5,2,55,0,8,0,96.0,11.0,33,0,0,8.0,10,23.0,17.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::ByteSliceReader,7.0,2,1,0,30.0,11.0,4.0,1,10.0,5.5,3.0,2.0,7.0,3.5,16.6234,2,2,0,0,0,1.39384,0.00375193,0.0161519,0.0643919,0.059927,True
aeeem,org::apache::lucene::analysis::fr::ElisionFilter,2,3,0,2,3,0,2,1,40.0,3.0,16,2,0,0.0,3,23.0,10.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::fr::ElisionFilter,10.0,4,3,1,66.7143,34.0,24.0,0,28.0,8.5,17.0,6.0,11.0,2.5,51.0588,3,3,0,0,0,4.42816,0.030271,0.0886806,0.290466,0.212731,True
