dataset_family,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
aeeem,org::apache::lucene::util::English,-37.0,3,2,0,246.857,20.0,57.0,0,13.0,6.66667,51.0,19.0,1.0,-12.3333,50.9714,0,0,0,0,0,1.64243,0.00391152,0.00325183,0.0418737,0.00116335
aeeem,org::apache::lucene::index::FieldsWriter,201.0,18,5,1,368.143,439.0,238.0,1,80.0,24.3889,56.0,13.2222,57.0,11.1667,266.608,11,11,0,0,0,11.4058,0.297725,0.106372,0.471706,0.322137
aeeem,org::apache::lucene::document::DateTools,59.0,7,4,1,213.429,106.0,47.0,0,76.0,15.1429,33.0,6.71429,43.0,8.42857,87.9016,2,2,0,0,0,4.70954,0.462237,0.0124595,0.127247,0.021855
aeeem,org::apache::lucene::analysis::ar::ArabicAnalyzer,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::benchmark::quality::trec::TrecTopicsReader,0.0,1,1,0,62.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055
aeeem,org::apache::lucene::analysis::SinkTokenizer,48.0,7,2,0,44.8571,60.0,12.0,0,17.0,8.57143,4.0,1.71429,17.0,6.85714,19.8095,2,2,0,0,0,5.30545,0.0280864,0.0952679,0.325349,0.237195
aeeem,org::apache::lucene::search::FieldDocSortedHitQueue,51.0,14,6,2,242.143,182.0,131.0,0,47.0,13.0,90.0,9.35714,38.0,3.64286,81.5392,5,5,0,0,0,8.32875,0.319027,0.0704974,0.33686,0.139153
aeeem,org::apache::lucene::search::TermScorer,70.0,17,7,1,368.143,212.0,142.0,0,51.0,12.4706,51.0,8.35294,44.0,4.11765,124.301,0,0,0,0,0,2.64198,0.0281195,0.00502175,0.0666518,0.00155324
aeeem,org::apache::lucene::swing::models::TableSearcherSimulator,-2.0,2,2,0,187.0,2.0,4.0,0,1.0,1.0,3.0,2.0,0.0,-1.0,91.8571,1,1,0,0,0,2.55041,0.0106646,0.0533105,0.174739,0.10691
aeeem,org::apache::lucene::search::BooleanFilter,79.0,7,3,1,132.286,266.0,187.0,0,167.0,38.0,180.0,26.7143,39.0,11.2857,95.7089,3,3,0,0,0,8.77244,0.172816,0.0807921,0.371672,0.177843
aeeem,org::apache::lucene::index::DocConsumerPerThread,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934
aeeem,org::apache::lucene::analysis::compound::hyphenation::ByteVector,0.0,1,1,0,20.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474
aeeem,org::apache::lucene::analysis::payloads::PayloadHelper,0.0,1,1,0,42.2857,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.29819,0.00145294,0.00603466,0.0422975,0.0166933
aeeem,org::apache::lucene::search::DisjunctionMaxQuery,10.0,9,5,3,151.0,284.0,274.0,0,257.0,31.5556,257.0,30.4444,10.0,1.11111,121.497,6,6,0,0,0,9.2521,0.179805,0.0970429,0.410565,0.24155
aeeem,org::apache::lucene::analysis::th::ThaiAnalyzer,-1.0,2,2,0,122.286,1.0,2.0,0,1.0,0.5,1.0,1.0,0.0,-0.5,0.0,2,2,0,0,0,2.26754,0.000873984,0.0535961,0.170881,0.107142
aeeem,org::apache::lucene::store::IndexOutput,71.0,8,4,0,210.143,95.0,24.0,0,25.0,11.875,9.0,3.0,25.0,8.875,137.215,5,5,0,0,0,7.66773,0.0545415,0.0281528,0.229457,0.0641037
aeeem,org::apache::lucene::queryParser::surround::query::FieldsQuery,1.0,3,3,0,170.143,10.0,9.0,0,6.0,3.33333,5.0,3.0,1.0,0.333333,91.8857,1,1,0,0,0,3.9126,0.0111519,0.0563791,0.210955,0.108084
aeeem,org::apache::lucene::queryParser::surround::query::AndQuery,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519
aeeem,org::apache::lucene::analysis::ru::RussianLetterTokenizer,0.0,1,1,0,216.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::MultiLevelSkipListWriter,0.0,2,1,0,70.8571,152.0,152.0,0,151.0,76.0,151.0,76.0,0.0,0.0,50.3806,1,1,0,0,0,2.54818,0.0628148,0.0156063,0.0895288,0.052754
aeeem,org::apache::lucene::search::function::IntFieldSource,0.0,3,2,0,70.1429,3.0,3.0,0,1.0,1.0,1.0,1.0,0.0,0.0,12.1429,3,3,0,0,0,3.87796,0.00552515,0.0135441,0.115313,0.0256072
aeeem,org::apache::lucene::index::SerialMergeScheduler,-1.0,3,1,0,55.1429,2.0,3.0,0,1.0,0.666667,1.0,1.0,0.0,-0.333333,3.64286,5,5,0,0,0,2.69376,0.00247675,0.0103373,0.0825889,0.0220653
aeeem,org::apache::lucene::analysis::standard::StandardFilter,-36.0,7,4,0,368.143,56.0,92.0,0,19.0,8.0,51.0,13.1429,1.0,-5.14286,262.199,3,3,0,0,0,4.2341,0.0461104,0.0385326,0.170244,0.106043
aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTask,3.0,4,3,0,90.5714,60.0,57.0,0,55.0,15.0,55.0,14.25,3.0,0.75,10.9262,1,1,0,0,0,3.28866,0.0174289,0.00774168,0.0876976,0.00527147
aeeem,org::apache::lucene::util::SmallFloat,-1.0,4,3,0,150.571,127.0,128.0,0,125.0,31.75,125.0,32.0,0.0,-0.25,128.382,1,1,0,0,0,4.48422,0.0577354,0.0666167,0.245484,0.156069
aeeem,org::apache::lucene::store::je::JEIndexOutput,-1.0,4,4,0,143.857,9.0,10.0,0,6.0,2.25,5.0,2.5,1.0,-0.25,51.8413,2,2,0,0,0,5.27155,0.0137155,0.0599683,0.248653,0.110674
aeeem,org::apache::lucene::analysis::LowerCaseFilter,-28.0,7,5,0,368.143,45.0,73.0,0,13.0,6.42857,51.0,10.4286,5.0,-4.0,210.289,2,2,0,0,0,4.2341,0.0208684,0.0385326,0.170244,0.106043
aeeem,org::apache::lucene::queryParser::surround::query::ExceptionQueryTst,18.0,2,2,0,151.143,21.0,3.0,0,18.0,10.5,3.0,1.5,18.0,9.0,69.9184,2,2,0,0,0,2.74289,0.0376558,0.00562364,0.0699285,0.004366
aeeem,org::apache::lucene::demo::html::Token,0.0,1,1,0,264.857,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::store::db::DbIndexInput,0.0,2,1,0,179.286,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,15.2143,0,0,0,0,0,2.56045,0.00833997,0.00309243,0.0579449,8.74499e-05
aeeem,org::apache::lucene::benchmark::byTask::feeds::DocData,0.0,1,1,0,80.2857,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.48053,0.000280668,0.00365544,0.0399966,0.00285194
aeeem,org::apache::lucene::search::spans::SpanNearQuery,84.0,11,7,1,244.714,107.0,23.0,0,23.0,9.72727,5.0,2.09091,23.0,7.63636,88.3137,3,3,0,0,0,9.72561,0.327863,0.0439444,0.291386,0.101251
aeeem,org::apache::lucene::queryParser::surround::parser::Token,0.0,1,1,0,170.143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05
aeeem,org::apache::lucene::benchmark::byTask::tasks::PerfTask,33.0,6,4,1,90.5714,284.0,251.0,0,230.0,47.3333,230.0,41.8333,20.0,5.5,14.1177,3,3,0,0,0,5.70339,0.0798064,0.0178256,0.163469,0.0303132
aeeem,org::apache::lucene::benchmark::byTask::feeds::BasicDocMaker,54.0,10,4,2,86.2857,422.0,368.0,0,309.0,42.2,309.0,36.8,19.0,5.4,8.87339,6,6,0,0,0,6.29405,0.124537,0.0672753,0.289447,0.131668
aeeem,org::apache::lucene::search::regex::JavaUtilRegexCapabilities,39.0,4,2,0,145.0,45.0,6.0,1,23.0,11.25,5.0,1.5,23.0,9.75,10.4,0,0,0,0,0,4.11562,0.0645639,0.00674772,0.0999354,0.00140016
aeeem,org::apache::lucene::search::SimilarityDelegator,4.0,5,5,1,187.286,12.0,8.0,0,6.0,2.4,5.0,1.6,3.0,0.8,82.5595,1,1,0,0,0,4.30098,0.0172787,0.0113271,0.11495,0.0228795
aeeem,org::apache::lucene::search::FuzzyQuery,130.0,17,8,1,368.143,237.0,107.0,0,75.0,13.9412,51.0,6.29412,68.0,7.64706,170.596,2,2,0,0,0,7.22218,0.0810278,0.0147719,0.182153,0.0183529
aeeem,org::apache::lucene::xmlparser::builders::BoostingQueryBuilder,-1.0,3,1,0,136.571,28.0,29.0,0,16.0,9.33333,27.0,9.66667,15.0,-0.333333,27.5714,0,0,0,0,0,2.99495,0.0514942,0.00530023,0.0740352,0.00168471
aeeem,org::apache::lucene::search::SpanFilter,0.0,2,2,0,64.0,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,14.2143,2,2,0,0,0,2.35,0.0016348,0.00996333,0.0740046,0.0254293
aeeem,org::apache::lucene::store::instantiated::InstantiatedTermPositionVector,0.0,1,1,0,29.8571,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.60098,0.00038181,0.00388466,0.0219358,0.0141336
aeeem,org::apache::lucene::store::MockRAMOutputStream,18.0,7,2,2,94.2857,28.0,10.0,0,10.0,4.0,3.0,1.42857,7.0,2.57143,34.0,9,9,0,0,0,6.71691,0.0166888,0.0240711,0.199952,0.0523294
aeeem,org::apache::lucene::benchmark::byTask::tasks::ResetSystemSoftTask,-8.0,4,3,0,90.5714,52.0,60.0,0,49.0,13.0,49.0,15.0,0.0,-2.0,11.5,2,2,0,0,0,4.08464,0.0173194,0.0105405,0.111471,0.0103927
aeeem,org::apache::lucene::index::IndexCommit,31.0,7,1,1,30.8571,35.0,4.0,0,13.0,5.0,2.0,0.571429,13.0,4.42857,17.4653,6,6,0,0,0,4.73438,0.0172413,0.070693,0.251368,0.231857
aeeem,org::apache::lucene::analysis::compound::hyphenation::Hyphenation,0.0,1,1,0,20.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474
aeeem,org::apache::lucene::search::similar::SimilarityQueries,0.0,1,1,0,194.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.43177,0.0129918,0.00146826,0.0312605,9.22005e-06
aeeem,org::apache::lucene::analysis::SimpleAnalyzer,-26.0,5,4,0,368.143,32.0,58.0,0,13.0,6.4,51.0,11.6,11.0,-5.2,211.545,1,1,0,0,0,2.82217,0.0115276,0.00699591,0.0760623,0.0067478
aeeem,org::apache::lucene::benchmark::byTask::feeds::DirDocMaker,13.0,4,3,0,66.4286,24.0,11.0,0,15.0,6.0,5.0,2.75,10.0,3.25,11.1429,3,3,0,0,0,4.23089,0.0157352,0.017526,0.132413,0.0431241
aeeem,org::apache::lucene::search::regex::SpanRegexQuery,0.0,4,2,1,151.571,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,3.39286,1,1,0,0,0,3.1498,0.0172968,0.0041937,0.0729263,0.000191932
aeeem,org::apache::lucene::benchmark::byTask::feeds::SimpleQueryMaker,-45.0,5,4,0,90.5714,73.0,118.0,0,63.0,14.6,63.0,23.6,0.0,-9.0,11.6536,2,2,0,0,0,4.46352,0.0269716,0.0113596,0.12145,0.010322
aeeem,org::apache::lucene::index::TermVectorsTermsWriterPerField,4.0,2,1,0,11.7143,5.0,1.0,1,4.0,2.5,1.0,0.5,4.0,2.0,2.05714,2,2,0,0,0,1.54522,0.00137637,0.0273145,0.0891453,0.0962259
aeeem,org::apache::lucene::benchmark::byTask::tasks::CommitIndexTask,0.0,1,1,0,4.14286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.23854,0.000990187,0.0519223,0.145898,0.106899
aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetHighlightTask,0.0,1,1,1,36.8571,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.23499,0.000798332,0.00633986,0.0415823,0.0194572
aeeem,org::apache::lucene::search::highlight::QueryScorer,0.0,1,1,0,234.714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::queryParser::FastCharStream,-37.0,4,4,1,361.857,22.0,59.0,0,13.0,5.5,51.0,14.75,1.0,-9.25,150.474,0,0,0,0,0,1.64243,0.00391152,0.00325183,0.0418737,0.00116335
aeeem,org::apache::lucene::benchmark::standard::StandardOptions,-8.0,5,3,0,99.0,3.0,11.0,0,1.0,0.6,6.0,2.2,0.0,-1.6,19.619,0,0,0,0,0,5.25817,0.0125676,0.0131499,0.142268,0.0119555
aeeem,org::apache::lucene::search::function::FieldCacheSource,-4.0,3,2,1,70.1429,3.0,7.0,0,1.0,1.0,4.0,2.33333,0.0,-1.33333,28.9048,3,3,0,0,0,3.78532,0.0134348,0.0604282,0.220687,0.121571
aeeem,org::apache::lucene::search::CachingWrapperFilter,0.0,11,6,0,264.143,69.0,69.0,0,25.0,6.27273,51.0,6.27273,25.0,0.0,136.253,4,4,0,0,0,6.91215,0.0463653,0.0162734,0.180807,0.0243563
aeeem,org::apache::lucene::search::RangeQuery,31.0,25,10,4,367.143,319.0,288.0,0,104.0,12.76,92.0,11.52,75.0,1.24,202.125,3,3,0,0,0,13.4571,0.185802,0.0993444,0.494687,0.210123
aeeem,org::apache::lucene::analysis::sinks::TokenRangeSinkTokenizer,0.0,1,1,0,43.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.3481,0.00130077,0.00599567,0.0433004,0.0157297
aeeem,org::apache::lucene::index::CompoundFileWriter,46.0,15,7,3,262.857,192.0,146.0,0,117.0,12.8,60.0,9.73333,57.0,3.06667,46.6734,5,5,0,0,0,9.12701,0.0427676,0.0607724,0.32498,0.144619
aeeem,org::apache::lucene::benchmark::standard::StandardBenchmarker,-7.0,8,4,0,99.0,17.0,24.0,0,6.0,2.125,15.0,3.0,2.0,-0.875,40.521,4,4,0,0,0,6.47189,0.0207855,0.0671365,0.292414,0.131498
aeeem,org::apache::lucene::queryParser::surround::query::SrndBooleanQuery,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519
aeeem,org::apache::lucene::analysis::snowball::SnowballFilter,0.0,7,2,1,302.714,7.0,7.0,0,1.0,1.0,1.0,1.0,0.0,0.0,31.3061,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::FieldInfo,35.0,10,6,0,368.143,100.0,65.0,1,43.0,10.0,51.0,6.5,43.0,3.5,283.449,5,5,0,0,0,7.31651,0.0320039,0.039384,0.237557,0.10427
aeeem,org::apache::lucene::search::Hits,88.0,22,10,4,368.143,403.0,315.0,0,136.0,18.3182,125.0,14.3182,56.0,4.0,160.563,4,4,0,0,0,9.64939,0.10328,0.030807,0.271163,0.07131
aeeem,org::apache::lucene::search::spell::JaroWinklerDistance,0.0,1,1,0,16.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.938338,0.0048406,0.0111861,0.0440916,0.0447485
aeeem,org::apache::lucene::search::FieldSortedHitQueue,296.0,29,10,6,244.714,799.0,503.0,1,257.0,27.5517,286.0,17.3448,96.0,10.2069,59.3216,10,10,0,0,0,17.2681,0.399622,0.0912739,0.569637,0.171246
aeeem,org::apache::lucene::util::cache::SimpleLRUCache,0.0,1,1,0,19.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.26735,0.000398813,0.0120944,0.0539188,0.0490618
aeeem,org::apache::lucene::search::RangeTermEnum,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::analysis::StopFilter,74.0,21,7,0,368.143,320.0,246.0,1,75.0,15.2381,51.0,11.7143,59.0,3.52381,224.254,6,6,0,0,0,11.0402,0.307877,0.0634577,0.371815,0.170339
aeeem,org::apache::lucene::index::PositionBasedTermVectorMapper,0.0,2,2,0,60.0,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,2.42857,4,4,0,0,0,1.76352,0.00506796,0.00596275,0.052058,0.0101467
aeeem,org::apache::lucene::store::ChecksumIndexOutput,24.0,2,1,0,34.2857,25.0,1.0,0,24.0,12.5,1.0,0.5,24.0,12.0,11.6571,2,2,0,0,0,2.31429,0.0219407,0.0168265,0.0880797,0.0634498
aeeem,org::apache::lucene::misc::LengthNormModifier,-4.0,6,4,0,123.857,132.0,136.0,0,123.0,22.0,123.0,22.6667,0.0,-0.666667,28.4307,2,2,0,0,0,4.43735,0.117002,0.0379541,0.172472,0.103124
aeeem,org::apache::lucene::benchmark::byTask::tasks::OptimizeTask,10.0,4,3,1,90.5714,52.0,42.0,0,39.0,13.0,39.0,10.5,10.0,2.5,19.8901,2,2,0,0,0,4.52366,0.0174744,0.0140815,0.12928,0.0247287
aeeem,org::apache::lucene::xmlparser::QueryTemplateManager,109.0,4,2,0,88.8571,130.0,21.0,0,112.0,32.5,17.0,5.25,95.0,27.25,1.90659,1,1,0,0,0,3.03811,0.11059,0.0559182,0.193159,0.109104
aeeem,org::apache::lucene::demo::FileDocument,-40.0,9,5,1,349.571,47.0,87.0,0,13.0,5.22222,51.0,9.66667,1.0,-4.44444,149.696,1,1,0,0,0,2.88097,0.0058919,0.0551741,0.187772,0.108062
aeeem,org::tartarus::snowball::ext::German2Stemmer,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792
aeeem,org::apache::lucene::index::DocHelper,88.0,15,7,3,241.714,231.0,143.0,0,71.0,15.4,34.0,9.53333,65.0,5.86667,111.39,6,6,0,0,0,11.4214,0.369933,0.0753887,0.411395,0.139189
aeeem,org::apache::lucene::search::TopDocCollector,14.0,7,6,1,144.286,38.0,24.0,0,17.0,5.42857,7.0,3.42857,13.0,2.0,107.947,3,3,0,0,0,6.78032,0.064671,0.0805721,0.323633,0.173886
aeeem,org::apache::lucene::index::MultiSegmentReader,178.0,7,3,2,62.8571,692.0,514.0,1,475.0,98.8571,475.0,73.4286,133.0,25.4286,11.8214,6,6,0,0,0,5.96254,0.289126,0.0817368,0.31309,0.187653
aeeem,org::apache::lucene::search::QueryWrapperFilter,15.0,3,2,0,78.1429,16.0,1.0,0,15.0,5.33333,1.0,0.333333,15.0,5.0,39.9107,2,2,0,0,0,2.46006,0.00590838,0.00959337,0.0751859,0.0230982
aeeem,org::apache::lucene::search::function::DocValues,-6.0,3,2,0,70.1429,15.0,21.0,0,13.0,5.0,19.0,7.0,0.0,-2.0,24.1429,3,3,0,0,0,3.87796,0.0250367,0.0135441,0.115313,0.0256072
aeeem,org::apache::lucene::index::DocFieldConsumerPerThread,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934
aeeem,org::apache::lucene::analysis::KeywordTokenizer,11.0,4,2,0,190.714,21.0,10.0,0,11.0,5.25,8.0,2.5,8.0,2.75,5.98639,0,0,0,0,0,2.61865,0.0879209,0.00280624,0.0577254,2.65708e-05
aeeem,org::apache::lucene::queryParser::precedence::TokenMgrError,0.0,1,1,0,187.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05
aeeem,org::apache::lucene::analysis::ngram::EdgeNGramTokenizer,53.0,6,3,0,93.7143,107.0,54.0,0,84.0,17.8333,36.0,9.0,48.0,8.83333,19.0921,3,3,0,0,0,5.37625,0.0687913,0.0429417,0.204598,0.117724
aeeem,org::apache::lucene::search::similar::MoreLikeThisQuery,41.0,6,4,0,136.571,44.0,3.0,0,17.0,7.33333,1.0,0.5,17.0,6.83333,53.5227,3,3,0,0,0,5.69695,0.0806006,0.0616937,0.261994,0.114258
aeeem,org::apache::lucene::search::highlight::SimpleHTMLFormatter,0.0,2,2,0,234.714,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,7.71429,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::FormatPostingsFieldsWriter,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::store::NoLockFactory,1.0,3,2,1,110.143,8.0,7.0,0,6.0,2.66667,5.0,2.33333,1.0,0.333333,10.1607,2,2,0,0,0,3.64676,0.00834589,0.00728374,0.0931516,0.00280479
aeeem,org::apache::lucene::search::FilterClause,16.0,3,3,0,132.286,18.0,2.0,0,17.0,6.0,1.0,0.666667,17.0,5.33333,59.2302,2,2,0,0,0,3.90708,0.0293379,0.0577081,0.215128,0.11138
aeeem,org::apache::lucene::xmlparser::webdemo::FormBasedXmlQueryDemo,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::InvertedDocEndConsumerPerField,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934
aeeem,org::tartarus::snowball::ext::RomanianStemmer,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792
aeeem,org::apache::lucene::store::je::File,4.0,4,3,0,143.857,14.0,10.0,0,6.0,3.5,5.0,2.5,4.0,1.0,34.9592,1,1,0,0,0,4.7258,0.117878,0.0578471,0.231331,0.108276
aeeem,org::apache::lucene::benchmark::byTask::tasks::DeleteDocTask,21.0,4,3,1,90.5714,110.0,89.0,0,82.0,27.5,82.0,22.25,21.0,5.25,11.0143,2,2,0,0,0,4.50164,0.0316107,0.0112521,0.121935,0.00950658
aeeem,org::apache::lucene::search::Scorer,31.0,14,8,2,368.143,183.0,152.0,0,46.0,13.0714,54.0,10.8571,34.0,2.21429,183.101,1,1,0,0,0,5.59993,0.0866711,0.0166679,0.156288,0.0332368
aeeem,org::apache::lucene::analysis::nl::DutchStemmer,0.0,5,3,0,239.143,5.0,5.0,0,1.0,1.0,1.0,1.0,0.0,0.0,9.37143,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::search::function::ValueSourceQuery,-2.0,3,2,2,70.1429,5.0,7.0,0,3.0,1.66667,3.0,2.33333,0.0,-0.666667,24.2571,2,2,0,0,0,3.95872,0.0153674,0.0400426,0.16897,0.113967
aeeem,org::apache::lucene::store::db::SanityLoadLibrary,0.0,1,1,1,71.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.28083,0.00259405,0.00351199,0.0356101,0.00369221
aeeem,org::apache::lucene::benchmark::byTask::tasks::NewAnalyzerTask,0.0,1,1,1,59.5714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,0,0,0,0.96755,0.00470229,0.00316392,0.0282847,0.00502553
aeeem,org::tartarus::snowball::ext::GermanStemmer,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792
aeeem,org::apache::lucene::util::Constants,-37.0,7,5,2,365.0,27.0,64.0,0,13.0,3.85714,51.0,9.14286,5.0,-5.28571,168.355,1,1,0,0,0,4.04167,0.0328469,0.0083892,0.103332,0.00676912
aeeem,org::apache::lucene::queryParser::surround::query::SrndTermQuery,-3.0,3,3,0,170.143,9.0,12.0,0,6.0,3.0,6.0,4.0,1.0,-1.0,51.0794,0,0,0,0,0,4.06683,0.0243134,0.00627614,0.0971617,0.00125813
aeeem,org::apache::lucene::queryParser::surround::query::SrndTruncQuery,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519
aeeem,org::apache::lucene::search::spans::NearSpansUnordered,40.0,4,4,2,101.714,67.0,27.0,0,51.0,16.75,12.0,6.75,39.0,10.0,85.6567,3,3,0,0,0,4.66519,0.0409413,0.0993396,3.39625,0.189983
aeeem,org::apache::lucene::xmlparser::builders::BooleanFilterBuilder,19.0,4,2,1,132.286,30.0,11.0,0,16.0,7.5,6.0,2.75,15.0,4.75,36.9667,1,1,0,0,0,4.72472,0.0495644,0.058312,0.232918,0.108958
aeeem,org::apache::lucene::benchmark::quality::utils::SimpleQQParser,0.0,1,1,0,62.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055
aeeem,org::apache::lucene::index::SnapshotDeletionPolicy,21.0,6,1,1,44.1429,39.0,18.0,0,16.0,6.5,8.0,3.0,8.0,3.5,15.4872,5,5,0,0,0,5.97302,0.0391736,0.0658061,0.27076,0.198475
aeeem,org::apache::lucene::analysis::cz::CzechAnalyzer,0.0,7,3,0,250.143,7.0,7.0,0,1.0,1.0,1.0,1.0,0.0,0.0,19.3878,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::ByteSliceWriter,0.0,1,1,0,20.5714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18032,0.00168297,0.0108864,0.0494884,0.0439342
aeeem,org::apache::lucene::analysis::fr::FrenchStemmer,0.0,3,2,0,246.143,3.0,3.0,0,1.0,1.0,1.0,1.0,0.0,0.0,10.0952,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::benchmark::byTask::feeds::AbstractQueryMaker,0.0,1,1,0,81.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.45269,0.00044025,0.00350248,0.0389943,0.00253864
